level,gid,name,engtype,gid1,name1,iso,country,year,threshold,gcp_model,pop_persons,gdp_scale,pop_scale,gdp_pwt,pop_pwt,gdppc,ln_gdppc,n_cells,n_cells_nearest,pop_nat
adm2,BOL.5.12_2,San Pedro de Totora,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.0864002252060979,13132,937.2822479969341,1.0176126781218413e-06,80.98139730861281,0.01336328968909602,6059.989657688167,8.709463372409786,3,0,11310000
adm2,BOL.5.12_2,San Pedro de Totora,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.080672868001402,12147,959.2319688877213,1.0176311783999035e-06,77.3839940088041,0.012361165924023629,6260.250407156995,8.74197546443741,3,0,11470000
adm2,BOL.5.12_2,San Pedro de Totora,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.0740548107631506,12320,959.2201052405262,1.0160908219120596e-06,71.03486337379657,0.012518238925956575,5674.5093134870385,8.643739374027543,3,0,11630000
adm2,BOL.5.12_2,San Pedro de Totora,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.0784230338100812,12471,981.3925097914595,1.0117195577960315e-06,76.96377797633608,0.012617154605274308,6099.93143336479,8.716032809666228,3,0,11800000
adm2,BOL.5.12_2,San Pedro de Totora,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.06770954784488631,10079,977.0086582089775,1.0098637098559836e-06,66.15281448786894,0.010178416331638459,6499.322913549958,8.779453283311794,3,0,11960000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.09939843884705189,15780,873.4364466698432,1.0160837138483367e-06,86.81821923109871,0.016033801004526754,5414.699808647226,8.596872720898816,4,0,10350000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.10782341707612711,16643,908.187147797003,1.0164440090829641e-06,97.92384162009455,0.016916677643167774,5788.597719106125,8.663645351097163,4,0,10510000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.11352865217946789,16867,904.0530959767646,1.0168561415361386e-06,102.63592948491721,0.017151312539290052,5984.14431838962,8.696868636741439,4,0,10670000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.1239026097178255,17786,880.8640786042763,1.0171389032483382e-06,109.14135814575761,0.018090832533174943,6032.964925501043,8.704993864649794,4,0,10830000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.1285910416438938,18034,892.9528401744103,1.0173684873859727e-06,114.82573585690085,0.018347223301518632,6258.480314424282,8.74169267334878,4,0,10990000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.1339832924403287,18294,927.7396236484974,1.0175294096437315e-06,124.30160930377711,0.018614683020022425,6677.610849998098,8.806515545370193,4,0,11150000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.141801237892181,18691,937.2822479969341,1.0176126781218413e-06,132.90778302033144,0.019020198566775337,6987.717954348595,8.85190930901247,4,0,11310000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.14397917406842,18501,959.2319688877213,1.0176311783999035e-06,138.10942662047847,0.018827194431576617,7335.635010431715,8.90049925948588,4,0,11470000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.15970564786408692,22999,959.2201052405262,1.0160908219120596e-06,153.19286835169586,0.023369072813155457,6555.367839217694,8.788039510446051,4,0,11630000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.1690356580266644,23320,981.3925097914595,1.0117195577960315e-06,165.89032867503903,0.023593300087803457,7031.247348089128,8.858119401226102,4,0,11800000
adm2,BOL.5.13_2,Saucarí,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.1523585062567439,20722,977.0086582089775,1.0098637098559836e-06,148.85557976462547,0.02092639579563569,7113.292762801996,8.869720532722729,4,0,11960000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.1311152575426171,24264,873.4364466698432,1.0160837138483367e-06,114.52084465222484,0.024654255232816044,4645.074189862035,8.443562623103604,5,0,10350000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.135598525705792,24283,908.187147797003,1.0164440090829641e-06,123.14883830622183,0.02468230987256162,4989.3563018233435,8.515062182794061,5,0,10510000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.1433096125795651,24711,904.0530959767646,1.0168561415361386e-06,129.5594989357865,0.02512753211349952,5156.077339810938,8.547931363909912,5,0,10670000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.1564514331346494,25975,880.8640786042763,1.0171389032483382e-06,137.81244749447148,0.026420183011875584,5216.180653726974,8.559520737540273,5,0,10830000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.1635077175349617,26346,892.9528401744103,1.0173684873859727e-06,146.00468076327928,0.026803590168670836,5447.206133375957,8.602858120136686,5,0,10990000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.1695653991477319,26725,927.7396236484974,1.0175294096437315e-06,157.31253958912404,0.027193473472728727,5784.937321335086,8.663012804881975,5,0,11150000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.1764199398703038,27126,937.2822479969341,1.0176126781218413e-06,165.35527783312227,0.027603761506733066,5990.316855649875,8.69789958714785,5,0,11310000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.17716217256223898,26862,959.2319688877213,1.0176311783999035e-06,169.93961959930277,0.027335608714178207,6216.785635768919,8.735008273341744,5,0,11470000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.1606107690287811,27105,959.2201052405262,1.0160908219120596e-06,154.06107877054924,0.027541141727926377,5593.85229169106,8.629423468638723,5,0,11630000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.1700202186433089,27530,981.3925097914595,1.0117195577960315e-06,166.8565690896496,0.02785263942612475,5990.69145788547,8.697962119820545,5,0,11800000
adm2,BOL.5.14_2,Sebastián Pagador,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.1515976323446357,23561,977.0086582089775,1.0098637098559836e-06,148.1121993646904,0.02379339886791683,6224.928190667448,8.736317185630622,5,0,11960000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.134233969210527,22290,873.4364466698432,1.0160837138483367e-06,117.24484108963183,0.022648505981679425,5176.714136661915,8.551925797425222,7,0,10350000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.14229260446820768,22476,908.187147797003,1.0164440090829641e-06,129.22831460458866,0.022845595548148703,5656.596446883203,8.640577655850208,7,0,10510000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.150060146764126,22833,904.0530959767646,1.0168561415361386e-06,135.6623402648358,0.023217876279694655,5843.012454307898,8.67300177404419,7,0,10670000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.15749528165866522,22842,880.8640786042763,1.0171389032483382e-06,138.7319361627811,0.02323348682799854,5971.20600923302,8.694704197581874,7,0,10830000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.1632303191739265,23149,892.9528401744103,1.0173684873859727e-06,145.75697710893317,0.023551063114497884,6188.976540052925,8.73052501114451,7,0,10990000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.1697698673349387,23506,927.7396236484974,1.0175294096437315e-06,157.50223282817134,0.023918046303085555,6585.079351061074,8.792561664379807,7,0,11150000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.1761588775731981,23753,937.2822479969341,1.0176126781218413e-06,165.1105887764238,0.024171353943428096,6830.837410384925,8.829202552718957,7,0,11310000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.1722542649101924,22470,959.2319688877213,1.0176311783999035e-06,165.23179767911097,0.022866172578645833,7226.03650045994,8.885445962962464,7,0,11470000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.1584681077661734,22748,959.2201052405262,1.0160908219120596e-06,152.0057950087359,0.023114034016855533,6576.342100123594,8.79123395790777,7,0,11630000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.1677301058756629,23076,981.3925097914595,1.0117195577960315e-06,164.60906957290405,0.02334644051570122,7050.713767788252,8.860884134339429,7,0,11800000
adm2,BOL.5.15_2,Sur Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.1554411415762871,20524,977.0086582089775,1.0098637098559836e-06,151.86734116191997,0.02072644278108421,7327.22651764056,8.89935234915098,7,0,11960000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.0802593985963343,14389,873.4364466698432,1.0160837138483367e-06,70.10148392184084,0.014620428558563717,4794.762591331829,8.475279474377889,2,0,10350000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.0813539072217298,14485,908.187147797003,1.0164440090829641e-06,73.8845729618448,0.014723191471566735,5018.244387063081,8.520835427825569,2,0,10510000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.08550820520621899,14659,904.0530959767646,1.0168561415361386e-06,77.30395764809879,0.014906094178778256,5186.063949478872,8.553730297198607,2,0,10670000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.0890309273600732,14762,880.8640786042763,1.0171389032483382e-06,78.42414579631513,0.015015004489751967,5223.051771302576,8.560837140564576,2,0,10830000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.0926438284031016,14982,892.9528401744103,1.0173684873859727e-06,82.72656969718028,0.015242214678016643,5427.463885316755,8.599227247712207,2,0,10990000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.0959615800016217,15241,927.7396236484974,1.0175294096437315e-06,89.0273601154197,0.015508165732380112,5740.676341208809,8.65533231185115,2,0,11150000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.09977903188220219,15447,937.2822479969341,1.0176126781218413e-06,93.52111530550823,0.015719063038948083,5949.534973794892,8.691068339820639,2,0,11310000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.103239432182369,15074,959.2319688877213,1.0176311783999035e-06,99.0305637991442,0.015339772383200147,6455.8039927372565,8.772734849008298,2,0,11470000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.0905490679229384,14974,959.2201052405262,1.0160908219120596e-06,86.85648646247253,0.01521494396731118,5708.630057993043,8.649734354073638,2,0,11630000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.0958323165600512,15174,981.3925097914595,1.0117195577960315e-06,94.0491176679983,0.015351832569996981,6126.246963623366,8.720337600589824,2,0,11800000
adm2,BOL.5.1_2,Abaroa,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.0862542895127328,12381,977.0086582089775,1.0098637098559836e-06,84.27118766160376,0.012503122591726933,6740.011308644156,8.815816881745324,2,0,11960000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.0814441967936632,12571,873.4364466698432,1.0160837138483367e-06,71.13632984933662,0.01277318836678744,5569.191325347062,8.625005138421884,5,0,10350000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.073719024194481,11144,908.187147797003,1.0164440090829641e-06,66.95067032156396,0.011327252037220552,5910.583617418309,8.684499856356803,5,0,10510000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.0771561428387795,11305,904.0530959767646,1.0168561415361386e-06,69.75324980702408,0.011495558680066046,6067.843394856501,8.710758531772907,5,0,10670000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.08521822228861681,11855,880.8640786042763,1.0171389032483382e-06,75.06567085655684,0.01205818169800905,6225.289412329147,8.736375212192616,5,0,10830000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.08876919923725579,12031,892.9528401744103,1.0173684873859727e-06,79.26670857891567,0.012239960271740638,6476.059302408437,8.775867472014468,5,0,10990000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.09321605232172159,12215,927.7396236484974,1.0175294096437315e-06,86.48022529895263,0.01242912173879818,6957.870967584129,8.847628811070855,5,0,11150000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.0961687887634472,12424,937.2822479969341,1.0176126781218413e-06,90.13729851934609,0.012642819912985756,7129.524832253904,8.871999867744918,5,0,11310000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.08961476257294049,11466,959.2319688877213,1.0176311783999035e-06,85.96134514424739,0.011668159091533294,7367.172873621776,8.904789312353167,5,0,11470000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.0829537577599396,11703,959.2201052405262,1.0160908219120596e-06,79.57091224858638,0.011891310888836833,6691.517276138572,8.808595925036665,5,0,11630000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.08780877137567811,11879,981.3925097914595,1.0117195577960315e-06,86.17487052208119,0.01201821662705906,7170.3542377542235,8.877710337917774,5,0,11800000
adm2,BOL.5.2_2,Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.0682563278206023,8508,977.0086582089775,1.0098637098559836e-06,66.68702325827876,0.008591920443454708,7761.59692087008,8.956943380777577,5,0,11960000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,2.1190255036347194,316832,873.4364466698432,1.0160837138483367e-06,1850.8341062974844,0.3219278352259962,5749.220489114221,8.656819557490774,7,0,10350000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,2.347048564163171,335709,908.187147797003,1.0164440090829641e-06,2131.5593412284015,0.3412294018452328,6246.7047965438405,8.739809371141508,7,0,10510000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,2.49541394860853,340966,904.0530959767646,1.0168561415361386e-06,2255.986705983144,0.346713371155011,6506.777337337019,8.780599579966367,7,0,10670000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,2.6260468967371344,344884,880.8640786042763,1.0171389032483382e-06,2313.1903800659757,0.35079493350789986,6594.138509739574,8.79393642883108,7,0,10830000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,2.7299694304393247,350020,892.9528401744103,1.0173684873859727e-06,2437.733956500112,0.3560993179548382,6845.657471349818,8.831369784439326,7,0,10990000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,2.8473263971157907,355140,927.7396236484974,1.0175294096437315e-06,2641.577520064636,0.36136539454087485,7309.99027568989,8.896997222467958,7,0,11150000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,2.96095214885856,360086,937.2822479969341,1.0176126781218413e-06,2775.2478862935036,0.3664280788141814,7573.7860899597,8.932448365385287,7,0,11310000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,3.030360632159721,354472,959.2319688877213,1.0176311783999035e-06,2906.8187956264087,0.3607217590697706,8058.340597812879,8.994462933139582,7,0,11470000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,2.6354512794405003,355469,959.2201052405262,1.0160908219120596e-06,2527.9778536211957,0.3611887883742579,6999.048516981503,8.853529492653156,7,0,11630000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,2.775299928775938,360678,981.3925097914595,1.0117195577960315e-06,2723.6585625254766,0.3649049866667571,7464.021216604553,8.917849585047865,7,0,11800000
adm2,BOL.5.3_2,Cercado,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,2.910946884586626,388583,977.0086582089775,1.0098637098559836e-06,2844.020309827583,0.3924158699669677,7247.465068288353,8.88840704095506,7,0,11960000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.0778204316403052,13288,873.4364466698432,1.0160837138483367e-06,67.97120129022161,0.013501720389616698,5034.262251682673,8.524022270421476,9,0,10350000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.0859560426310217,14126,908.187147797003,1.0164440090829641e-06,78.0641731929852,0.014358288072305951,5436.871916754072,8.600959159162727,9,0,10510000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.0941416924953725,14838,904.0530959767646,1.0168561415361386e-06,85.10908856093405,0.015088111428113225,5640.804614045523,8.63778199638165,9,0,10670000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.0954617530845573,14585,880.8640786042763,1.0171389032483382e-06,84.0888291727775,0.014834970903877013,5668.2840645681,8.64264171680388,9,0,10830000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.099988548949122,14819,892.9528401744103,1.0173684873859727e-06,89.28505876903654,0.01507638361457273,5922.180083208696,8.68645991738674,9,0,10990000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.1044067973032494,15031,927.7396236484974,1.0175294096437315e-06,96.86232283646154,0.015294484556354928,6333.153790149457,8.75355362015486,9,0,11150000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.1082109656522672,15261,937.2822479969341,1.0176126781218413e-06,101.42421714447603,0.01552978708081742,6530.947051409124,8.784307242598185,9,0,11310000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.1100538631598152,15208,959.2319688877213,1.0176311783999035e-06,105.5671838424894,0.015476134961105734,6821.288655584771,8.82780368542003,9,0,11470000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.1012737744850481,15283,959.2201052405262,1.0160908219120596e-06,97.14384061965316,0.015528916031282007,6255.6742804174555,8.741244215719048,9,0,11630000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.1076367512713786,15525,981.3925097914595,1.0117195577960315e-06,105.63390147601731,0.01570694613478339,6725.298512489875,8.813631591959231,9,0,11800000
adm2,BOL.5.4_2,Ladislao Cabrera,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.0930594669754937,11908,977.0086582089775,1.0098637098559836e-06,90.91990496336976,0.012025457056965052,7560.619486866793,8.930708408523707,9,0,11960000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.027318548958614502,4338,873.4364466698432,1.0160837138483367e-06,23.861016330588395,0.004407771150674085,5413.397273798869,8.596632136640155,3,0,10350000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.0470362113915145,7067,908.187147797003,1.0164440090829641e-06,42.71768266683646,0.007183209812189307,5946.8794290747455,8.69062189525771,3,0,10510000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.0485280988297223,6985,904.0530959767646,1.0168561415361386e-06,43.87197798887685,0.007102740148629928,6176.767989652481,8.728550434629875,3,0,10670000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.047418107281273304,6510,880.8640786042763,1.0171389032483382e-06,41.76890737947753,0.006621574260146682,6308.002559281464,8.7495743538028,3,0,10830000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.0495140831693807,6605,892.9528401744103,1.0173684873859727e-06,44.21374119473046,0.00671971885918435,6579.701044233448,8.791744589280132,3,0,10990000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.0517111683001103,6700,927.7396236484974,1.0175294096437315e-06,47.974499817168436,0.006817447044613002,7037.018330061961,8.858939826775144,3,0,11150000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.053413336390704905,6798,937.2822479969341,1.0176126781218413e-06,50.06337200529634,0.006917730985872277,7236.964274490894,8.886957098345846,3,0,11310000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.0545377527394721,6721,959.2319688877213,1.0176311783999035e-06,52.31435593899554,0.006839499150025752,7648.857729414085,8.942311599255316,3,0,11470000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.049708366238420704,6785,959.2201052405262,1.0160908219120596e-06,47.68126429455253,0.006894176226673324,6916.165576109789,8.841616787538836,3,0,11630000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.0525462454561669,6894,981.3925097914595,1.0117195577960315e-06,51.568491708345704,0.006974794631445841,7393.549836700468,8.908363255400882,3,0,11800000
adm2,BOL.5.5_2,Litoral,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.025692236204521702,3149,977.0086582089775,1.0098637098559836e-06,25.101537220567863,0.003180060822336492,7893.414190149031,8.973784043961787,3,0,11960000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.0087630287942721,1461,873.4364466698432,1.0160837138483367e-06,7.653948732134544,0.00148449830593242,5155.916110882366,8.547900093733228,1,0,10350000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.0119356958143254,2078,908.187147797003,1.0164440090829641e-06,10.839845538584813,0.0021121706508743995,5132.087946633155,8.543267862500842,1,0,10510000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.0123465830393316,2018,904.0530959767646,1.0168561415361386e-06,11.161966621441945,0.002052015693619928,5439.513282547708,8.601444865727391,1,0,10670000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.0120267642645963,1797,880.8640786042763,1.0171389032483382e-06,10.593944622524457,0.0018277986091372637,5796.0130670659,8.664925557935254,1,0,10830000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.0124705710292095,1816,892.9528401744103,1.0173684873859727e-06,11.135631819129342,0.0018475411730929266,6027.271262641165,8.704049660374842,1,0,10990000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2017,0_05,0.0128873394141668,1828,927.7396236484974,1.0175294096437315e-06,11.956095417929554,0.0018600437608287412,6427.857058912702,8.768396489353261,1,0,11150000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2018,0_05,0.0136673366303724,1888,937.2822479969341,1.0176126781218413e-06,12.810152001046285,0.0019212527362940364,6667.603776979484,8.80501582053639,1,0,11310000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2019,0_05,0.0137249663803018,1861,959.2319688877213,1.0176311783999035e-06,13.165426523894677,0.0018938116230022206,6951.814195238594,8.846757939781185,1,0,11470000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2020,0_05,0.0125890073364646,1872,959.2201052405262,1.0160908219120596e-06,12.07562894215733,0.0019021220186193756,6348.503841473971,8.75597444860913,1,0,11630000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2021,0_05,0.0133230279631625,1891,981.3925097914595,1.0117195577960315e-06,13.075119850789843,0.0019131616837922956,6834.299453913461,8.829709249964216,1,0,11800000
adm2,BOL.5.6_2,Mejillones,Province,BOL.5_1,Oruro,BOL,Bolivia,2022,0_05,0.0093333459764911,1256,977.0086582089775,1.0098637098559836e-06,9.118759829091728,0.0012683888195791154,7189.246458446055,8.880341641112334,1,0,11960000
adm2,BOL.5.7_2,Nor Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2012,0_05,0.0848537825498491,16382,873.4364466698432,1.0160837138483367e-06,74.11438631683575,0.016645483400263453,4452.522316994574,8.40122602739035,2,0,10350000
adm2,BOL.5.7_2,Nor Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2013,0_05,0.08531747117887639,15336,908.187147797003,1.0164440090829641e-06,77.48423080719677,0.015588185323296337,4970.702439070801,8.511316444932842,2,0,10510000
adm2,BOL.5.7_2,Nor Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2014,0_05,0.0899687372671212,15558,904.0530959767646,1.0168561415361386e-06,81.33651546746103,0.015820247850019245,5141.292111132259,8.545059710346441,2,0,10670000
adm2,BOL.5.7_2,Nor Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2015,0_05,0.0939440527474833,15804,880.8640786042763,1.0171389032483382e-06,82.75194146376342,0.016074863226936735,5147.909521562557,8.546345993107519,2,0,10830000
adm2,BOL.5.7_2,Nor Carangas,Province,BOL.5_1,Oruro,BOL,Bolivia,2016,0_05,0.09775975883812191,16020,892.9528401744103,1.0173684873859727e-06,87.29485430926636,0.016298243167923283,5356.089819611486,8.585989476575508,2,0,10990000
